calleeService,serviceCallingDate,serviceDelay,responseCode,amount_service_parameter,callerService
3,20171126T115319,396,2,443,7
3,20171126T115319,396,2,443,7
3,20171126T115319,396,2,443,7
3,20171126T115319,396,2,443,7
3,20171126T115319,396,2,443,7
3,20171126T115319,396,2,443,7
3,20171126T115319,396,2,443,7
3,20171126T115319,396,2,443,7
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
2,20171126T112329,386,1,978,3
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
1,20171126T120506,3390,2,684,1
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
4,20171126T121231,755,1,339,18
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
20,20171126T113357,4421,2,209,10
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
4,20171126T114554,1013,2,87,15
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
5,20171126T114715,1444,1,959,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
1,20171126T111915,1161,2,125,11
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
15,20171126T120751,2542,2,231,5
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
11,20171126T111804,4643,1,364,1
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
10,20171126T113639,3617,2,188,16
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
6,20171126T111721,1434,2,132,17
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
9,20171126T113811,50,1,282,8
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
18,20171126T112824,1059,2,301,4
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
16,20171126T120237,522,1,72,13
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
4,20171126T114624,1858,2,391,8
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
14,20171126T113027,4280,2,189,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
3,20171126T113908,2883,2,545,16
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
5,20171126T113335,4402,1,281,3
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
2,20171126T120808,1789,2,980,9
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
5,20171126T114010,4647,1,723,11
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
16,20171126T111456,780,1,919,4
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
18,20171126T113502,2210,2,951,1
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
10,20171126T111722,2667,1,810,6
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
20,20171126T113347,1922,1,144,20
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
10,20171126T112232,3580,2,217,16
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
15,20171126T111809,2828,2,916,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
8,20171126T115609,383,1,93,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
4,20171126T112540,1713,1,300,2
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
9,20171126T112523,3657,1,286,19
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
16,20171126T112827,265,1,863,8
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
14,20171126T115912,4304,2,173,13
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
6,20171126T113515,1080,1,291,19
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
5,20171126T120804,4691,2,428,17
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
17,20171126T114213,3021,2,783,13
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
4,20171126T114904,3393,1,339,7
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
16,20171126T121200,4722,1,414,12
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
13,20171126T111841,1128,1,215,10
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T111938,4824,1,416,4
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
15,20171126T112452,4762,1,882,11
